district,fips,doy,year,tminc,tmeanc,tmaxc,pr,rmean,vpd,vs
Webster,22119,3.0,2003.0,-2.85722637959473,3.8883934104196562,10.634013200434042,0.0,62.535439881146274,0.4268116539439811,2.292841782314323
Lafourche,22057,3.0,2003.0,1.3203447312221628,6.348918013728745,11.3774912962353,0.0,59.13993729496051,0.45435675551366916,4.332946324658873
Terrebonne,22109,3.0,2003.0,1.7738816387717309,6.5307335268742515,11.287585414976787,0.0,60.318413656572666,0.43760462039179815,5.027811812251403
Ascension,22005,3.0,2003.0,-0.19451025150536388,5.496772474357445,11.188055200220251,0.0,61.21830432805849,0.43231707918631773,3.1050000885486466
Iberville,22047,3.0,2003.0,-0.4171257778736201,5.3729955682480535,11.163116914369729,0.0,61.43243524157197,0.43217030020674896,2.8599992563073973
West Baton Rouge,22121,3.0,2003.0,-0.7413540868086074,5.239706534641602,11.220767156091808,0.0,61.52004604945567,0.43645571575763564,3.0506075845101153
Pointe Coupee,22077,3.0,2003.0,-1.1748480273714574,4.939365032753918,11.053578092879299,0.0,63.69271870426695,0.4177032644524147,3.042995920262515
East Baton Rouge,22033,3.0,2003.0,-0.7178917264010054,5.105913453289166,10.929718632979343,0.0,60.749130802802775,0.4345382108843601,3.3831115285099043
West Feliciana,22125,3.0,2003.0,-1.581919769493192,4.504387011011211,10.590693791515612,0.0,64.10545345269126,0.4052213040107774,3.266963957661558
East Feliciana,22037,3.0,2003.0,-1.4868833374210149,4.291150782820298,10.069184903061617,0.0,62.087875300549065,0.40651264023452227,3.738877138485405
Rapides,22079,3.0,2003.0,-2.5651088783816114,3.9546109204773754,10.47433071933632,0.0,66.30745416343765,0.3940364059122334,2.5426836753839392
Grant,22043,3.0,2003.0,-2.747431509899263,3.871434322695423,10.490300155290111,0.0,65.26481172513958,0.403710688499019,2.5516387986324043
Concordia,22029,3.0,2003.0,-2.4018899767485915,3.350009296599436,9.101908569947462,0.0,64.51414788690732,0.3611441338021147,2.7549657705847674
St. Helena,22091,3.0,2003.0,-1.4391186475102489,4.427949568718806,10.29501778494786,0.0,61.411351246107195,0.4159964907249095,3.9480450694219837
Livingston,22063,3.0,2003.0,-0.5713716155872242,5.240848027322431,11.053067670232087,0.0,62.21713391418732,0.42420284807566266,3.5802240347387504
Vernon,22115,3.0,2003.0,-2.722714225717124,4.3627302988754195,11.448174823467923,0.0,59.787042951513456,0.47251516353312073,2.3432370808558356
Beauregard,22011,3.0,2003.0,-2.2547453752422473,4.948025681872043,12.150796738986324,0.0,61.84862276804402,0.47450855538905595,2.0039886442894455
St. Martin,22099,3.0,2003.0,-0.5753740039313964,5.3464107049372,11.268195413805786,0.0,62.21552603154653,0.43088370667904924,2.933001741797653
St. Mary,22101,3.0,2003.0,1.3624345976884544,5.858026654367811,10.353618711047147,0.0,62.28722094260208,0.3994530651843313,4.253361174663255
Iberia,22045,3.0,2003.0,0.5653588363508841,5.780365051518521,10.995371266686133,0.0,63.56264411751513,0.41046599953440904,4.318840284619841
